(7.999995166427971, -0.03548219323179037)
(3.998788552178736, -0.039474807911446155)
(5.655989490196509, -0.03982964930412936)
(5.655999335703793, -0.03512735112986832)
(7.999995166427971, -0.03548219323179037)
(3.998788552178736, -0.039474807911446155)
(5.655989490196509, -0.03982964930412936)
(5.655999335703793, -0.03512735112986832)
(7.999995166427971, -0.03548219323179037)
(3.998788552178736, -0.039474807911446155)
(5.655989490196509, -0.03982964930412936)
(5.655999335703793, -0.03512735112986832)
(7.999995166427971, -0.03548219323179037)
(3.998788552178736, -0.039474807911446155)
(5.655989490196509, -0.03982964930412936)
(5.655999335703793, -0.03512735112986832)
(7.999995166427971, -0.03548219323179037)
(3.998788552178736, -0.039474807911446155)
(5.655989490196509, -0.03982964930412936)
(5.655999335703793, -0.03512735112986832)
(7.999995166427971, -0.03548219323179037)
(3.9881120498510647, -1.265035404166007)
(5.61744811539455, -1.290083143807408)
(5.655986369636509, -0.9768389372549017)
(7.993082384618212, -1.0021063827019325)
(3.9881120498510647, -1.265035404166007)
(5.61744811539455, -1.290083143807408)
(5.655986369636509, -0.9768389372549017)
(7.993082384618212, -1.0021063827019325)
(3.9881120498510647, -1.265035404166007)
(5.61744811539455, -1.290083143807408)
(5.655986369636509, -0.9768389372549017)
(7.993082384618212, -1.0021063827019325)
(3.9881120498510647, -1.265035404166007)
(5.61744811539455, -1.290083143807408)
(5.655986369636509, -0.9768389372549017)
(7.993082384618212, -1.0021063827019325)
(3.9881120498510647, -1.265035404166007)
(5.61744811539455, -1.290083143807408)
(5.655986369636509, -0.9768389372549017)
(7.993082384618212, -1.0021063827019325)
(3.9881120498510647, -1.265035404166007)
(5.61744811539455, -1.290083143807408)
(5.655986369636509, -0.9768389372549017)
(7.993082384618212, -1.0021063827019325)
(3.9881120498510647, -1.265035404166007)
(5.61744811539455, -1.290083143807408)
(5.655986369636509, -0.9768389372549017)
(7.993082384618212, -1.0021063827019325)
(3.9881120498510647, -1.265035404166007)
(5.61744811539455, -1.290083143807408)
(5.655986369636509, -0.9768389372549017)
(7.993082384618212, -1.0021063827019325)
(3.9881120498510647, -1.265035404166007)
(5.61744811539455, -1.290083143807408)
(5.655986369636509, -0.9768389372549017)
(7.993082384618212, -1.0021063827019325)
(3.9881120498510647, -1.265035404166007)
(5.61744811539455, -1.290083143807408)
(5.655986369636509, -0.9768389372549017)
(7.993082384618212, -1.0021063827019325)
(3.9881120498510647, -1.265035404166007)
(5.61744811539455, -1.290083143807408)
(5.655986369636509, -0.9768389372549017)
(7.993082384618212, -1.0021063827019325)
(3.9881120498510647, -1.265035404166007)
(5.61744811539455, -1.290083143807408)
(5.655986369636509, -0.9768389372549017)
(7.993082384618212, -1.0021063827019325)
(3.9881120498510647, -1.265035404166007)
(5.61744811539455, -1.290083143807408)
(5.655986369636509, -0.9768389372549017)
(7.993082384618212, -1.0021063827019325)
(3.9881120498510647, -1.265035404166007)
(5.61744811539455, -1.290083143807408)
(5.655986369636509, -0.9768389372549017)
(7.993082384618212, -1.0021063827019325)
(3.9881120498510647, -1.265035404166007)
(5.61744811539455, -1.290083143807408)
(5.655986369636509, -0.9768389372549017)
(7.993082384618212, -1.0021063827019325)
(3.9881120498510647, -1.265035404166007)
(5.61744811539455, -1.290083143807408)
(5.655986369636509, -0.9768389372549017)
(7.993082384618212, -1.0021063827019325)
(3.9881120498510647, -1.265035404166007)
(5.61744811539455, -1.290083143807408)
(5.655986369636509, -0.9768389372549017)
(7.993082384618212, -1.0021063827019325)
(3.988745190309216, -1.306919493037363)
(5.6197608691247565, -1.3311986979114714)
(5.655984609281958, -1.0199088436919126)
(7.993573728358099, -1.0443882965249816)
(3.9901311566966866, -1.4138152087373266)
(5.6248124877680405, -1.4363266143384303)
(5.655980962122076, -1.1295713370896696)
(7.994616864522846, -1.1522426408385358)
(3.9901638981926393, -1.4166419915647412)
(5.6249316373726, -1.439110057247458)
(5.65598088146076, -1.1324666220524366)
(7.994640967454256, -1.1550936711345086)
(3.9912347368433316, -1.518813225515837)
(5.628823634728844, -1.5398175368181444)
(5.655978451930194, -1.236969835661897)
(7.995415444619458, -1.258104233335387)
(3.9921257904423966, -1.6216799876287207)
(5.6320548257250085, -1.641388412417774)
(5.655976829213702, -1.3419304109404522)
(7.996039225573904, -1.361746444356599)
(3.9921257904423966, -1.6216799876287207)
(5.6320548257250085, -1.641388412417774)
(5.655976829213702, -1.3419304109404522)
(7.996039225573904, -1.361746444356599)
(3.9931851691756144, -1.7741443730286663)
(5.635887458130364, -1.7921979949800337)
(5.655975555368874, -1.4971074314573423)
(7.996755846126859, -1.5152439123418318)
(3.9935543613240174, -1.8377292927011917)
(5.637220796241719, -1.855171160329277)
(5.655975321456341, -1.561706008516969)
(7.996999043028484, -1.5792226424691043)
(3.9935543613240174, -1.8377292927011917)
(5.637220796241719, -1.855171160329277)
(5.655975321456341, -1.561706008516969)
(7.996999043028484, -1.5792226424691043)
(3.993874801023151, -1.8985640866397262)
(5.638377074777604, -1.9154578327097227)
(5.655975222274315, -1.6234539257012022)
(7.997207314339332, -1.6404156479983125)
(3.9940313943191685, -1.930480280878442)
(5.638941791030611, -1.9470998730532811)
(5.655975211866178, -1.655828564505809)
(7.997308128867662, -1.672512895757336)
(3.9940313943191685, -1.930480280878442)
(5.638941791030611, -1.9470998730532811)
(5.655975211866178, -1.655828564505809)
(7.997308128867662, -1.672512895757336)
(3.9940313943191685, -1.930480280878442)
(5.638941791030611, -1.9470998730532811)
(5.655975211866178, -1.655828564505809)
(7.997308128867662, -1.672512895757336)
(3.9940313943191685, -1.930480280878442)
(5.638941791030611, -1.9470998730532811)
(5.655975211866178, -1.655828564505809)
(7.997308128867662, -1.672512895757336)
(3.9940313943191685, -1.930480280878442)
(5.638941791030611, -1.9470998730532811)
(5.655975211866178, -1.655828564505809)
(7.997308128867662, -1.672512895757336)
(3.9940313943191685, -1.930480280878442)
(5.638941791030611, -1.9470998730532811)
(5.655975211866178, -1.655828564505809)
(7.997308128867662, -1.672512895757336)
(3.9940313943191685, -1.930480280878442)
(5.638941791030611, -1.9470998730532811)
(5.655975211866178, -1.655828564505809)
(7.997308128867662, -1.672512895757336)
(3.9940313943191685, -1.930480280878442)
(5.638941791030611, -1.9470998730532811)
(5.655975211866178, -1.655828564505809)
(7.997308128867662, -1.672512895757336)
(3.9940313943191685, -1.930480280878442)
(5.638941791030611, -1.9470998730532811)
(5.655975211866178, -1.655828564505809)
(7.997308128867662, -1.672512895757336)
(3.993623727294969, -2.011477452735124)
(5.637482169931345, -2.0287882746547212)
(5.655973088108042, -1.72530388933651)
(7.997077531383462, -1.7426879618822895)
(3.992832917782684, -2.1599716191488394)
(5.634651246276557, -2.1785477141330287)
(5.655968967873568, -1.8526753183371536)
(7.996630171225058, -1.871342152564254)
(3.992832917782684, -2.1599716191488394)
(5.634651246276557, -2.1785477141330287)
(5.655968967873568, -1.8526753183371536)
(7.996630171225058, -1.871342152564254)
(3.9926830988363773, -2.186970464494587)
(5.634115003400791, -2.20577632182964)
(5.655968187223344, -1.875833759994549)
(7.996545413212858, -1.894733809511821)
(3.991500287850761, -2.3894608274513898)
(5.629882249979815, -2.409986913623544)
(5.655962023241218, -2.0495220726423384)
(7.995876191659638, -2.070171090243375)
(3.991500287850761, -2.3894608274513898)
(5.629882249979815, -2.409986913623544)
(5.655962023241218, -2.0495220726423384)
(7.995876191659638, -2.070171090243375)
(3.9911672426735425, -2.4434579539986596)
(5.628690702028337, -2.4644418387254126)
(5.655960287387216, -2.0958389560825785)
(7.995687738312885, -2.1169543196396643)
(3.9902131137612113, -2.591949354583705)
(5.625277743072971, -2.6141900487833234)
(5.65595531377989, -2.2232103856982324)
(7.995147796503111, -2.245608096063327)
(3.9902131137612113, -2.591949354583705)
(5.625277743072971, -2.6141900487833234)
(5.65595531377989, -2.2232103856982324)
(7.995147796503111, -2.245608096063327)
(3.9902131137612113, -2.591949354583705)
(5.625277743072971, -2.6141900487833234)
(5.65595531377989, -2.2232103856982324)
(7.995147796503111, -2.245608096063327)
(3.9902131137612113, -2.591949354583705)
(5.625277743072971, -2.6141900487833234)
(5.65595531377989, -2.2232103856982324)
(7.995147796503111, -2.245608096063327)
(3.9902131137612113, -2.591949354583705)
(5.625277743072971, -2.6141900487833234)
(5.65595531377989, -2.2232103856982324)
(7.995147796503111, -2.245608096063327)
